"pid","assessed_value"
1500,432830.535121452
1501,785219.789271723
1502,312553.949021397
1503,347692.109847437
1504,661939.857319196
1505,673390.105555841
1506,635783.170057264
1507,367816.173247722
1508,575927.47353285
1509,495316.430648523
1510,615132.56053497
1511,294193.767585052
1512,620342.143444328
1513,283601.513702817
1514,701058.113846878
1515,605858.36141267
1516,746723.759462106
1517,477450.321543066
1518,575790.919745168
1519,268088.4952571
1520,420082.346528351
1521,359439.515392161
1522,437510.064112048
1523,468368.549608541
1524,467827.20612179
1525,909224.739362471
1526,322717.349224063
1527,487638.228165708
1528,743180.628151457
1529,350929.252154006
1530,595013.655524537
1531,49357.9576125379
1532,590001.207461466
1533,735252.152450793
1534,499551.814983805
1535,513142.880381276
1536,370130.153214699
1537,438775.126548393
1538,625698.479250375
1539,770459.09743999
1540,343134.849494008
1541,395313.507880279
1542,334374.945755534
1543,1164212.38586683
1544,819462.207090341
1545,380870.607020024
1546,852456.146877453
1547,707814.667982797
1548,422712.034704166
1549,304678.29652784
1550,655870.967930424
1551,461995.864900771
1552,240192.847940384
1553,513341.200647777
1554,311360.086024794
1555,846780.75339161
1556,422785.670884487
1557,408013.401938758
1558,876541.227447174
1559,439616.792245831
1560,415009.64226902
1561,431625.966582786
1562,443609.758862307
1563,457487.592675718
1564,302491.089443815
1565,739162.255618846
1566,300099.121119836
1567,410357.3678961
1568,554066.473042345
1569,581905.422669045
1570,274034.908832934
1571,296915.002048444
1572,766475.105002293
1573,327504.689676365
1574,233948.782421733
1575,478381.982184013
1576,300742.347892889
1577,637627.542837945
1578,438212.329533046
1579,648699.030874406
1580,795534.556739048
1581,706057.962365628
1582,773892.241470333
1583,525250.009019983
1584,673868.129661821
1585,359515.504449975
1586,369879.84098268
1587,338108.737396542
1588,437749.326459478
1589,550304.560236881
1590,522921.809695598
1591,502299.536564722
1592,323853.795620571
1593,527652.582046884
1594,309728.81478509
1595,386429.393626711
1596,460372.328110694
1597,330362.159691578
1598,459298.423734758
1599,778213.334566408
1600,420632.396866226
1601,282369.71514717
1602,206824.245533835
1603,739639.833764423
1604,663392.306796323
1605,495148.446471443
1606,450016.137108862
1607,258344.23030013
1608,951016.435569231
1609,819387.172199979
1610,370141.322207611
1611,271566.870921916
1612,301684.83743571
1613,291960.296009291
1614,661954.124910415
1615,710618.742381667
1616,682111.805430473
1617,443987.91891502
1618,512354.659394559
1619,323533.419276276
1620,140219.569865088
1621,605636.785496952
1622,460646.022474267
1623,411754.237067595
1624,566626.90504122
1625,342382.588868736
1626,305893.77066371
1627,433991.191391651
1628,398782.583654906
1629,414040.440488464
1630,258238.19966324
1631,279601.292554638
1632,364466.610232804
1633,517406.291570222
1634,597785.241266698
1635,940367.028973869
1636,777940.200014955
1637,829400.877177701
1638,318875.035330863
1639,371679.8762134
1640,317911.350712332
1641,728048.433158583
1642,465900.865405618
1643,687900.55037366
1644,633342.976993772
1645,373435.38216573
1646,456514.723336376
1647,536689.191896599
1648,851808.655790973
1649,651406.224841231
1650,243232.057146114
1651,627189.398886312
1652,355486.220669115
1653,524699.157758835
1654,463566.284216123
1655,447121.859578802
1656,420030.007999417
1657,386589.404973803
1658,882359.100477726
1659,304935.189321999
1660,714891.469328188
1661,327540.480946765
1662,261166.428120455
1663,749810.659126073
1664,521140.628370143
1665,728059.464802844
1666,640942.798254393
1667,413127.203046324
1668,489125.96370442
1669,507575.618976593
1670,378009.603326537
1671,556395.751063272
1672,723272.502323202
1673,646372.660187956
1674,520331.796258152
1675,927733.207522407
1676,418127.319368012
1677,431185.182757219
1678,756294.423110433
1679,403494.210719699
1680,562266.480608813
1681,889340.062339632
1682,354799.510339129
1683,728799.329793023
1684,425158.775450791
1685,247833.750222894
1686,408267.81930776
1687,330999.147357961
1688,793054.909078579
1689,782579.395167613
1690,778466.639357347
1691,472375.132363091
1692,500319.10817847
1693,666757.837314382
1694,276805.389864453
1695,291442.751759916
1696,761435.760407891
1697,521053.90723905
1698,855385.772220059
1699,392409.373337771
1700,414728.315181074
1701,573476.856839748
1702,323181.504239079
1703,475685.618476934
1704,514535.953734479
1705,528985.582786633
1706,646806.270137602
1707,286365.860429197
1708,482842.56292194
1709,285342.159825304
1710,11849.9925973652
1711,1033078.29140827
1712,591490.405716944
1713,472322.763066389
1714,820017.725437249
1715,250777.611226329
1716,279581.010138386
1717,783227.325207206
1718,167610.572659751
1719,536013.276942399
1720,287300.580583916
1721,452942.368022609
1722,468561.84732601
1723,631428.187127754
1724,762020.472854708
1725,470887.359419989
1726,598446.002822651
1727,700494.585363259
1728,297779.828912231
1729,849917.255966999
1730,390514.978976246
1731,540111.840917582
1732,471048.060849074
1733,531400.421124725
1734,526221.315269008
1735,305250.740244244
1736,456186.574985726
1737,442913.911343571
1738,332207.580445703
1739,508864.00378465
1740,898117.540698405
1741,105762.941793216
1742,424843.236387075
1743,298054.554105529
1744,781352.17368196
1745,194816.896147673
1746,406190.869344491
1747,824395.093267625
1748,798921.732631468
1749,468859.471804984
1750,748599.392278976
1751,544965.536541792
1752,621724.142417724
1753,692682.537674106
1754,374869.887969642
1755,605128.745561556
1756,426110.168976439
1757,760302.785184209
1758,575998.356793395
1759,308708.877750576
1760,577141.06404985
1761,450283.633325863
1762,724018.750677643
1763,758751.292309501
1764,696314.418027353
1765,1000790.03157863
1766,944119.636429985
1767,778608.497796378
1768,620750.797124423
1769,287712.515569558
1770,256837.639768862
1771,894784.315620512
1772,353109.733032021
1773,258169.114017719
1774,414452.09595095
1775,661085.835716455
1776,411004.45229995
1777,728489.279465942
1778,369075.198172974
1779,312333.807202073
1780,398493.147480259
1781,717045.916125137
1782,583696.060007336
1783,383675.667393933
1784,492430.402847131
1785,549180.802605253
1786,474049.625967777
1787,314877.321333529
1788,355389.15993234
1789,613290.634136167
1790,368477.442079098
1791,578843.754909324
1792,334190.424423925
1793,598388.832708948
1794,673245.739415393
1795,725771.449913192
1796,360301.53534904
1797,613743.995572712
1798,464763.969331578
1799,491788.256616224
1800,351691.933097443
1801,528773.39580393
1802,460328.882116987
1803,299848.676596963
1804,563691.430007079
1805,484220.701011867
1806,299368.117471726
1807,283844.420324863
1808,779799.194397192
1809,583568.578406519
1810,393148.706535131
1811,208315.901029058
1812,465624.511991076
1813,384921.600143614
1814,88311.2253050755
1815,402740.775391432
1816,218274.570732899
1817,405194.788947123
1818,425421.919926986
1819,153821.85503065
1820,956142.709487671
1821,537806.16842666
1822,645186.527903777
1823,329797.588786407
1824,680766.77087929
1825,653023.469126944
1826,397020.635428163
1827,273654.181061002
1828,655496.727584554
1829,559517.307401304
1830,587613.489432289
1831,397255.703403543
1832,743709.657490822
1833,275844.63150082
1834,684480.796843374
1835,335031.761424931
1836,844182.548183062
1837,465512.649283856
1838,892362.803546562
1839,322374.969405198
1840,715406.338650326
1841,497921.080806266
1842,298764.833192968
1843,530229.078972446
1844,335861.502304891
1845,272175.370128908
1846,233135.525160773
1847,367481.609735953
1848,559295.622111789
1849,236412.148254909
1850,301237.147692598
1851,236674.852639216
1852,419195.32613238
1853,646753.529991088
1854,491873.007631982
1855,752614.797748129
1856,327136.94673581
1857,413958.272199396
1858,516207.756342019
1859,584392.140379585
1860,212744.087024369
1861,226336.067189967
1862,441140.621403929
1863,381142.585787143
1864,358818.159182645
1865,297697.728451214
1866,744004.473589259
1867,362831.958002552
1868,483202.523178993
1869,703132.041097296
1870,513962.072457964
1871,876664.66886863
1872,337272.594841571
1873,467038.211259591
1874,316301.594706632
1875,316036.576320913
1876,301207.60058981
1877,510555.427840903
1878,330157.434577225
1879,787869.917893578
1880,386897.954761336
1881,620998.36109166
1882,454908.098232602
1883,364923.852716738
1884,987070.3865339
1885,264084.847783299
1886,667893.275997084
1887,780419.91960918
1888,225749.183887735
1889,320501.164955465
1890,338012.806604471
1891,374739.773804998
1892,189685.066711474
1893,377299.597774278
1894,714093.809807148
1895,497114.52314673
1896,362718.445828759
1897,311245.044352661
1898,420998.776568948
1899,419503.657585233
1900,435390.544243547
1901,726462.668782524
1902,360365.946555595
1903,473738.121719827
1904,560386.944813501
1905,688355.023767582
1906,632439.915357798
1907,448251.714129631
1908,540773.918900232
1909,101886.083188679
1910,709417.587372353
1911,194883.729231423
1912,442218.476489787
1913,846183.245854809
1914,181108.062534544
1915,520925.561303965
1916,257663.341206675
1917,842981.411358694
1918,163702.604261507
1919,326603.123116391
1920,348577.902930238
1921,248141.124855817
1922,753004.86396236
1923,240770.674115491
1924,622904.233280072
1925,413174.184375947
1926,399683.914767081
1927,565659.444150934
1928,487881.824857847
1929,693222.010872715
1930,502143.646689767
1931,396063.949012505
1932,525601.980789784
1933,896209.595216289
1934,350228.946183978
1935,719635.225996722
1936,523160.64929666
1937,214629.194501145
1938,306424.78312808
1939,132326.802372833
1940,835981.912057499
1941,465069.131453769
1942,586550.038371431
1943,501994.688946444
1944,236396.02884531
1945,312531.199744257
1946,547737.909981538
1947,658126.096701669
1948,886080.868065501
1949,607848.869550063
1950,467709.129249318
1951,596795.236960093
1952,858662.214415657
1953,698608.70274102
1954,426277.340423008
1955,559569.327544758
1956,644372.615890378
1957,712359.536701766
1958,526631.552346053
1959,383253.121885665
1960,406866.976334642
1961,320929.762163545
1962,382552.453736342
1963,193909.94496915
1964,724851.014490246
1965,526249.910624811
1966,327601.825479761
1967,594490.774881641
1968,491037.736344743
1969,827066.28555462
1970,378313.49415603
1971,459029.032610275
1972,223415.964455759
1973,663571.605134177
1974,265350.299060581
1975,384463.3386681
1976,447819.092332391
1977,437145.964164103
1978,654415.884489506
1979,344931.150646349
1980,523414.978645959
1981,482390.260336783
1982,647570.024916698
1983,324582.672558622
1984,782675.126797981
1985,291510.358613786
1986,231175.562864654
1987,412210.778375449
1988,216568.764790959
1989,365120.367078388
1990,764856.21300629
1991,746276.86375145
1992,636803.953219458
1993,417383.213320452
1994,475036.562296381
1995,317694.613877154
1996,670123.434960056
1997,485311.781025798
1998,481260.771823587
1999,972234.621713672
2000,354510.034678843
2001,524081.836630053
2002,344547.445298841
2003,516248.161339201
2004,318075.947487759
2005,796687.209660758
2006,235250.829075051
2007,715629.842821711
2008,510663.402380372
2009,648523.308403706
2010,508948.863608241
2011,523641.062407291
2012,483170.329216124
2013,326660.683785693
2014,840561.072923981
2015,730576.790106479
2016,269176.93867373
2017,552148.11892908
2018,447491.12150516
2019,247979.493283764
2020,820899.786150981
2021,409250.672997245
2022,433406.111836401
2023,383323.312812429
2024,643915.388680933
2025,572216.461603101
2026,695799.603521312
2027,428192.685833794
2028,848142.198038659
2029,841855.144609732
2030,730293.922477755
2031,509168.43543177
2032,741049.668657449
2033,702598.091741001
2034,290048.462644066
2035,595112.901917373
2036,598921.98213733
2037,600041.11317933
2038,305836.951440754
2039,227206.536876249
2040,358804.800482616
2041,319266.791216859
2042,767737.444638134
2043,160468.597431581
2044,337931.187109344
2045,384651.759033797
2046,326523.717970899
2047,400462.235397396
2048,447559.29331696
2049,792073.456091963
2050,373124.009339704
2051,499368.65887538
2052,456264.371249816
2053,511902.074300305
2054,221161.47969256
2055,708629.332284482
2056,484022.867555566
2057,605534.770527281
2058,375210.208148754
2059,455004.488105203
2060,801374.925914159
2061,549400.403071694
2062,656456.258531791
2063,319079.968385137
2064,790753.757496264
2065,524868.709896829
2066,888996.465457628
2067,805264.018362006
2069,309895.573989912
2070,623615.452798373
2071,348816.307051637
2072,309394.535249184
2073,647867.385552466
2074,432765.180960892
2075,474997.773922318
2076,577015.579854368
2077,697712.080260246
2078,434941.217624305
2079,685685.815445408
2080,434713.330519883
2081,448933.297895486
2082,348878.594322114
2083,847748.546308261
2084,359886.292593274
2085,797773.595635599
2086,340006.006791533
2087,876463.889726482
2088,627139.285761334
2089,286895.526497525
2090,446101.358757683
2091,804817.889109685
2092,268418.016859736
2093,494596.019870205
2094,453162.876514106
2095,515099.666178355
2096,452779.797668721
2097,329677.354791316
2098,264989.027467943
2099,703132.770510987
2100,646282.289339731
2101,584050.303014659
2102,401262.60425755
2103,242715.773175795
2104,946529.408387092
2105,631222.512157697
2106,400613.602371409
2107,367268.617508609
2108,471437.155907
2109,516103.33254545
2110,454490.938383254
2111,338942.502120378
